	Horaire	1
S/N		954900
Type		TGRF-4901-A
Description		PONT
Propriété		Count
1374	02 Sep 2023 05:51:03	0 per Logging Interval
1375	02 Sep 2023 05:54:03	0 per Logging Interval
1376	02 Sep 2023 05:57:03	0 per Logging Interval
1377	02 Sep 2023 06:00:03	0 per Logging Interval
1378	02 Sep 2023 06:03:03	0 per Logging Interval
1379	02 Sep 2023 06:06:03	0 per Logging Interval
1380	02 Sep 2023 06:09:03	0 per Logging Interval
1381	02 Sep 2023 06:12:03	0 per Logging Interval
1382	02 Sep 2023 06:15:03	0 per Logging Interval
1383	02 Sep 2023 06:18:03	0 per Logging Interval
1384	02 Sep 2023 06:21:03	0 per Logging Interval
1385	02 Sep 2023 06:24:03	0 per Logging Interval
1386	02 Sep 2023 06:27:03	0 per Logging Interval
1387	02 Sep 2023 06:30:03	0 per Logging Interval
1388	02 Sep 2023 06:33:03	0 per Logging Interval
1389	02 Sep 2023 06:36:03	0 per Logging Interval
1390	02 Sep 2023 06:39:03	0 per Logging Interval
1391	02 Sep 2023 06:42:03	0 per Logging Interval
1392	02 Sep 2023 06:45:03	0 per Logging Interval
1393	02 Sep 2023 06:48:03	0 per Logging Interval
1394	02 Sep 2023 06:51:03	0 per Logging Interval
1395	02 Sep 2023 06:54:03	0 per Logging Interval
1396	02 Sep 2023 06:57:03	0 per Logging Interval
1397	02 Sep 2023 07:00:03	0 per Logging Interval
1398	02 Sep 2023 07:03:03	0 per Logging Interval
1399	02 Sep 2023 07:06:03	0 per Logging Interval
1400	02 Sep 2023 07:09:03	0 per Logging Interval
1401	02 Sep 2023 07:12:03	0 per Logging Interval
1402	02 Sep 2023 07:15:03	0 per Logging Interval
1403	02 Sep 2023 07:18:03	0 per Logging Interval
1404	02 Sep 2023 07:21:03	0 per Logging Interval
1405	02 Sep 2023 07:24:03	0 per Logging Interval
1406	02 Sep 2023 07:27:03	0 per Logging Interval
1407	02 Sep 2023 07:30:03	0 per Logging Interval
1408	02 Sep 2023 07:33:03	0 per Logging Interval
1409	02 Sep 2023 07:36:03	0 per Logging Interval
1410	02 Sep 2023 07:39:03	0 per Logging Interval
1411	02 Sep 2023 07:42:03	0 per Logging Interval
1412	02 Sep 2023 07:45:03	0 per Logging Interval
1413	02 Sep 2023 07:48:03	0 per Logging Interval
1414	02 Sep 2023 07:51:03	0 per Logging Interval
1415	02 Sep 2023 07:54:03	0 per Logging Interval
