	Horaire	1
S/N		967756
Type		TGC-0011
Description		ELYS
Propriété		Counts
379	25 mai 2023 09:27:03	0.0
380	25 mai 2023 09:30:03	0.0
381	25 mai 2023 09:33:03	0.0
382	25 mai 2023 09:36:03	0.0
383	25 mai 2023 09:39:03	0.0
384	25 mai 2023 09:42:03	0.0
385	25 mai 2023 09:45:03	0.0
386	25 mai 2023 09:48:03	0.0
387	25 mai 2023 09:51:03	0.0
388	25 mai 2023 09:54:03	0.0
389	25 mai 2023 09:57:03	0.0
390	25 mai 2023 10:00:03	0.0
391	25 mai 2023 10:03:03	0.0
392	25 mai 2023 10:06:03	0.0
393	25 mai 2023 10:09:03	0.0
394	25 mai 2023 10:12:03	0.0
395	25 mai 2023 10:15:03	0.0
396	25 mai 2023 10:18:03	0.0
397	25 mai 2023 10:21:03	0.0
398	25 mai 2023 10:24:03	0.0
399	25 mai 2023 10:27:03	0.0
400	25 mai 2023 10:30:03	0.0
401	25 mai 2023 10:33:03	0.0
402	25 mai 2023 10:36:03	0.0
403	25 mai 2023 10:39:03	0.0
404	25 mai 2023 10:42:03	0.0
405	25 mai 2023 10:45:03	0.0
406	25 mai 2023 10:48:03	0.0
407	25 mai 2023 10:51:03	0.0
408	25 mai 2023 10:54:03	0.0
409	25 mai 2023 10:57:03	0.0
410	25 mai 2023 11:00:03	0.0
411	25 mai 2023 11:03:03	0.0
412	25 mai 2023 11:06:03	0.0
413	25 mai 2023 11:09:03	0.0
414	25 mai 2023 11:12:03	0.0
415	25 mai 2023 11:15:03	0.0
416	25 mai 2023 11:18:03	0.0
417	25 mai 2023 11:21:03	0.0
418	25 mai 2023 11:24:03	0.0
419	25 mai 2023 11:27:03	0.0
420	25 mai 2023 11:30:03	0.0
421	25 mai 2023 11:33:03	0.0
422	25 mai 2023 11:36:03	0.0
423	25 mai 2023 11:39:03	0.0
424	25 mai 2023 11:42:03	0.0
425	25 mai 2023 11:45:03	0.0
426	25 mai 2023 11:48:03	0.0
427	25 mai 2023 11:51:03	0.0
428	25 mai 2023 11:54:03	0.0
429	25 mai 2023 11:57:03	0.0
430	25 mai 2023 12:00:03	0.0
431	25 mai 2023 12:03:03	0.0
432	25 mai 2023 12:06:03	0.0
433	25 mai 2023 12:09:03	0.0
434	25 mai 2023 12:12:03	0.0
435	25 mai 2023 12:15:03	0.0
436	25 mai 2023 12:18:03	0.0
437	25 mai 2023 12:21:03	0.0
438	25 mai 2023 12:24:03	0.0
439	25 mai 2023 12:27:03	0.0
440	25 mai 2023 12:30:03	0.0
441	25 mai 2023 12:33:03	0.0
442	25 mai 2023 12:36:03	0.0
443	25 mai 2023 12:39:03	0.0
444	25 mai 2023 12:42:03	0.0
445	25 mai 2023 12:45:03	0.0
446	25 mai 2023 12:48:03	0.0
447	25 mai 2023 12:51:03	0.0
448	25 mai 2023 12:54:03	0.0
449	25 mai 2023 12:57:03	0.0
450	25 mai 2023 13:00:03	0.0
451	25 mai 2023 13:03:03	0.0
452	25 mai 2023 13:06:03	0.0
453	25 mai 2023 13:09:03	0.0
454	25 mai 2023 13:12:03	0.0
455	25 mai 2023 13:15:03	0.0
456	25 mai 2023 13:18:03	0.0
457	25 mai 2023 13:21:03	0.0
458	25 mai 2023 13:24:03	0.0
459	25 mai 2023 13:27:03	0.0
460	25 mai 2023 13:30:03	0.0
461	25 mai 2023 13:33:03	0.0
462	25 mai 2023 13:36:03	0.0
463	25 mai 2023 13:39:03	0.0
464	25 mai 2023 13:42:03	0.0
465	25 mai 2023 13:45:03	0.0
466	25 mai 2023 13:48:03	0.0
467	25 mai 2023 13:51:03	0.0
468	25 mai 2023 13:54:03	0.0
469	25 mai 2023 13:57:03	0.0
470	25 mai 2023 14:00:03	0.0
471	25 mai 2023 14:03:03	0.0
472	25 mai 2023 14:06:03	0.0
473	25 mai 2023 14:09:03	0.0
474	25 mai 2023 14:12:03	0.0
475	25 mai 2023 14:15:03	0.0
476	25 mai 2023 14:18:03	0.0
477	25 mai 2023 14:21:03	0.0
478	25 mai 2023 14:24:03	0.0
479	25 mai 2023 14:27:03	0.0
480	25 mai 2023 14:30:03	0.0
481	25 mai 2023 14:33:03	0.0
482	25 mai 2023 14:36:03	0.0
483	25 mai 2023 14:39:03	0.0
484	25 mai 2023 14:42:03	0.0
485	25 mai 2023 14:45:03	0.0
486	25 mai 2023 14:48:03	0.0
487	25 mai 2023 14:51:03	0.0
488	25 mai 2023 14:54:03	0.0
489	25 mai 2023 14:57:03	0.0
490	25 mai 2023 15:00:03	0.0
491	25 mai 2023 15:03:03	0.0
492	25 mai 2023 15:06:03	0.0
493	25 mai 2023 15:09:03	0.0
494	25 mai 2023 15:12:03	0.0
495	25 mai 2023 15:15:03	0.0
496	25 mai 2023 15:18:03	0.0
497	25 mai 2023 15:21:03	0.0
498	25 mai 2023 15:24:03	0.0
499	25 mai 2023 15:27:03	0.0
500	25 mai 2023 15:30:03	0.0
501	25 mai 2023 15:33:03	0.0
502	25 mai 2023 15:36:03	0.0
503	25 mai 2023 15:39:03	0.0
504	25 mai 2023 15:42:03	0.0
505	25 mai 2023 15:45:03	0.0
506	25 mai 2023 15:48:03	0.0
507	25 mai 2023 15:51:03	0.0
508	25 mai 2023 15:54:03	0.0
509	25 mai 2023 15:57:03	0.0
510	25 mai 2023 16:00:03	0.0
511	25 mai 2023 16:03:03	0.0
512	25 mai 2023 16:06:03	0.0
513	25 mai 2023 16:09:03	0.0
514	25 mai 2023 16:12:03	0.0
515	25 mai 2023 16:15:03	0.0
516	25 mai 2023 16:18:03	0.0
517	25 mai 2023 16:21:03	0.0
518	25 mai 2023 16:24:03	0.0
519	25 mai 2023 16:27:03	0.0
520	25 mai 2023 16:30:03	0.0
521	25 mai 2023 16:33:03	0.0
522	25 mai 2023 16:36:03	0.0
523	25 mai 2023 16:39:03	0.0
524	25 mai 2023 16:42:03	0.0
525	25 mai 2023 16:45:03	0.0
526	25 mai 2023 16:48:03	0.0
527	25 mai 2023 16:51:03	0.0
528	25 mai 2023 16:54:03	0.0
529	25 mai 2023 16:57:03	0.0
530	25 mai 2023 17:00:03	0.0
531	25 mai 2023 17:03:03	0.0
532	25 mai 2023 17:06:03	0.0
533	25 mai 2023 17:09:03	0.0
534	25 mai 2023 17:12:03	0.0
535	25 mai 2023 17:15:03	0.0
536	25 mai 2023 17:18:03	0.0
537	25 mai 2023 17:21:03	0.0
538	25 mai 2023 17:24:03	0.0
539	25 mai 2023 17:27:03	0.0
540	25 mai 2023 17:30:03	0.0
541	25 mai 2023 17:33:03	0.0
542	25 mai 2023 17:36:03	0.0
543	25 mai 2023 17:39:03	0.0
544	25 mai 2023 17:42:03	0.0
545	25 mai 2023 17:45:03	0.0
546	25 mai 2023 17:48:03	0.0
547	25 mai 2023 17:51:03	0.0
548	25 mai 2023 17:54:03	0.0
549	25 mai 2023 17:57:03	0.0
550	25 mai 2023 18:00:03	0.0
551	25 mai 2023 18:03:03	0.0
552	25 mai 2023 18:06:03	0.0
553	25 mai 2023 18:09:03	0.0
554	25 mai 2023 18:12:03	0.0
555	25 mai 2023 18:15:03	0.0
556	25 mai 2023 18:18:03	0.0
557	25 mai 2023 18:21:03	0.0
558	25 mai 2023 18:24:03	0.0
559	25 mai 2023 18:27:03	0.0
560	25 mai 2023 18:30:03	0.0
561	25 mai 2023 18:33:03	0.0
562	25 mai 2023 18:36:03	0.0
563	25 mai 2023 18:39:03	0.0
564	25 mai 2023 18:42:03	0.0
565	25 mai 2023 18:45:03	0.0
566	25 mai 2023 18:48:03	0.0
567	25 mai 2023 18:51:03	0.0
568	25 mai 2023 18:54:03	0.0
569	25 mai 2023 18:57:03	0.0
570	25 mai 2023 19:00:03	0.0
