# ALIGNED OVERLAP DATA - METADATA
# Station: PONT
# Overlap Period: 20230830_20230901
# Generated: 2026-06-02 21:45:28
# Source File 1: PONT_20230830_txt_overlap_20230830_20230901.csv
# Source File 2: PONT_20240229_txt_overlap_20230830_20230901.csv
# Alignment Method: tolerance (±1.5 min)
# Number of Aligned Points: 948
# Mean Difference (Precip1 - Precip2): 0.0009071729957805908
# RMSE (Root Mean Square Error): 0.010010542965500675
# MAE (Mean Absolute Error): 0.0012658227848101268
# Correlation: -0.005389746654300667
# Max Difference: 0.15
# Min Difference: -0.1
# Cross-Correlation Best Lag: 4.05 hours
# Cross-Correlation Max Value: 0.660
#
DateTime,Precip_SourceFile1,Precip_SourceFile2
2023-08-30 22:30:54,0.0,0.0
2023-08-30 22:33:54,0.0,0.0
2023-08-30 22:36:54,0.0,0.0
2023-08-30 22:39:54,0.0,0.0
2023-08-30 22:42:54,0.0,0.0
2023-08-30 22:45:54,0.0,0.0
2023-08-30 22:48:54,0.0,0.0
2023-08-30 22:51:54,0.0,0.0
2023-08-30 22:54:54,0.0,0.0
2023-08-30 22:57:54,0.0,0.0
2023-08-30 23:00:54,0.0,0.0
2023-08-30 23:03:54,0.0,0.0
2023-08-30 23:06:54,0.0,0.0
2023-08-30 23:09:54,0.0,0.0
2023-08-30 23:12:54,0.0,0.0
2023-08-30 23:15:54,0.0,0.0
2023-08-30 23:18:54,0.0,0.0
2023-08-30 23:21:54,0.0,0.0
2023-08-30 23:24:54,0.0,0.0
2023-08-30 23:27:54,0.0,0.0
2023-08-30 23:30:54,0.0,0.0
2023-08-30 23:33:54,0.0,0.0
2023-08-30 23:36:54,0.0,0.0
2023-08-30 23:39:54,0.0,0.0
2023-08-30 23:42:54,0.0,0.0
2023-08-30 23:45:54,0.0,0.0
2023-08-30 23:48:54,0.0,0.0
2023-08-30 23:51:54,0.0,0.0
2023-08-30 23:54:54,0.0,0.0
2023-08-30 23:57:54,0.0,0.0
2023-08-31 00:00:54,0.0,0.0
2023-08-31 00:03:54,0.0,0.0
2023-08-31 00:06:54,0.0,0.0
2023-08-31 00:09:54,0.0,0.0
2023-08-31 00:12:54,0.0,0.0
2023-08-31 00:15:54,0.0,0.0
2023-08-31 00:18:54,0.0,0.0
2023-08-31 00:21:54,0.0,0.0
2023-08-31 00:24:54,0.0,0.0
2023-08-31 00:27:54,0.0,0.0
2023-08-31 00:30:54,0.0,0.0
2023-08-31 00:33:54,0.0,0.0
2023-08-31 00:36:54,0.0,0.0
2023-08-31 00:39:54,0.0,0.0
2023-08-31 00:42:54,0.0,0.0
2023-08-31 00:45:54,0.0,0.0
2023-08-31 00:48:54,0.0,0.0
2023-08-31 00:51:54,0.0,0.0
2023-08-31 00:54:54,0.0,0.0
2023-08-31 00:57:54,0.0,0.0
2023-08-31 01:00:54,0.0,0.0
2023-08-31 01:03:54,0.0,0.0
2023-08-31 01:06:54,0.0,0.0
2023-08-31 01:09:54,0.0,0.0
2023-08-31 01:12:54,0.0,0.0
2023-08-31 01:15:54,0.0,0.0
2023-08-31 01:18:54,0.0,0.0
2023-08-31 01:21:54,0.0,0.0
2023-08-31 01:24:54,0.0,0.0
2023-08-31 01:27:54,0.0,0.0
2023-08-31 01:30:54,0.0,0.0
2023-08-31 01:33:54,0.0,0.0
2023-08-31 01:36:54,0.0,0.0
2023-08-31 01:39:54,0.0,0.0
2023-08-31 01:42:54,0.0,0.0
2023-08-31 01:45:54,0.0,0.0
2023-08-31 01:48:54,0.0,0.0
2023-08-31 01:51:54,0.0,0.0
2023-08-31 01:54:54,0.0,0.0
2023-08-31 01:57:54,0.0,0.0
2023-08-31 02:00:54,0.0,0.0
2023-08-31 02:03:54,0.0,0.0
2023-08-31 02:06:54,0.0,0.0
2023-08-31 02:09:54,0.0,0.0
2023-08-31 02:12:54,0.0,0.0
2023-08-31 02:15:54,0.0,0.0
2023-08-31 02:18:54,0.0,0.0
2023-08-31 02:21:54,0.0,0.0
2023-08-31 02:24:54,0.0,0.0
2023-08-31 02:27:54,0.0,0.0
2023-08-31 02:30:54,0.0,0.0
2023-08-31 02:33:54,0.0,0.0
2023-08-31 02:36:54,0.0,0.0
2023-08-31 02:39:54,0.0,0.0
2023-08-31 02:42:54,0.0,0.0
2023-08-31 02:45:54,0.0,0.0
2023-08-31 02:48:54,0.0,0.0
2023-08-31 02:51:54,0.0,0.0
2023-08-31 02:54:54,0.0,0.0
2023-08-31 02:57:54,0.0,0.0
2023-08-31 03:00:54,0.0,0.0
2023-08-31 03:03:54,0.0,0.0
2023-08-31 03:06:54,0.0,0.0
2023-08-31 03:09:54,0.0,0.0
2023-08-31 03:12:54,0.0,0.0
2023-08-31 03:15:54,0.0,0.0
2023-08-31 03:18:54,0.0,0.0
2023-08-31 03:21:54,0.0,0.0
2023-08-31 03:24:54,0.0,0.0
2023-08-31 03:27:54,0.0,0.0
2023-08-31 03:30:54,0.0,0.0
2023-08-31 03:33:54,0.0,0.0
2023-08-31 03:36:54,0.0,0.0
2023-08-31 03:39:54,0.0,0.0
2023-08-31 03:42:54,0.0,0.0
2023-08-31 03:45:54,0.0,0.0
2023-08-31 03:48:54,0.0,0.0
2023-08-31 03:51:54,0.0,0.0
2023-08-31 03:54:54,0.0,0.0
2023-08-31 03:57:54,0.0,0.0
2023-08-31 04:00:54,0.0,0.0
2023-08-31 04:03:54,0.0,0.0
2023-08-31 04:06:54,0.0,0.0
2023-08-31 04:09:54,0.0,0.0
2023-08-31 04:12:54,0.0,0.0
2023-08-31 04:15:54,0.0,0.0
2023-08-31 04:18:54,0.0,0.0
2023-08-31 04:21:54,0.0,0.0
2023-08-31 04:24:54,0.0,0.0
2023-08-31 04:27:54,0.0,0.0
2023-08-31 04:30:54,0.0,0.0
2023-08-31 04:33:54,0.0,0.0
2023-08-31 04:36:54,0.0,0.0
2023-08-31 04:39:54,0.0,0.0
2023-08-31 04:42:54,0.0,0.0
2023-08-31 04:45:54,0.0,0.0
2023-08-31 04:48:54,0.0,0.0
2023-08-31 04:51:54,0.0,0.0
2023-08-31 04:54:54,0.0,0.0
2023-08-31 04:57:54,0.0,0.0
2023-08-31 05:00:54,0.0,0.0
2023-08-31 05:03:54,0.0,0.0
2023-08-31 05:06:54,0.0,0.0
2023-08-31 05:09:54,0.0,0.0
2023-08-31 05:12:54,0.0,0.0
2023-08-31 05:15:54,0.0,0.0
2023-08-31 05:18:54,0.0,0.0
2023-08-31 05:21:54,0.0,0.0
2023-08-31 05:24:54,0.0,0.0
2023-08-31 05:27:54,0.0,0.0
2023-08-31 05:30:54,0.0,0.0
2023-08-31 05:33:54,0.0,0.0
2023-08-31 05:36:54,0.0,0.0
2023-08-31 05:39:54,0.0,0.0
2023-08-31 05:42:54,0.0,0.0
2023-08-31 05:45:54,0.0,0.0
2023-08-31 05:48:54,0.0,0.0
2023-08-31 05:51:54,0.0,0.0
2023-08-31 05:54:54,0.0,0.0
2023-08-31 05:57:54,0.0,0.0
2023-08-31 06:00:54,0.0,0.0
2023-08-31 06:03:54,0.0,0.0
2023-08-31 06:06:54,0.0,0.0
2023-08-31 06:09:54,0.0,0.0
2023-08-31 06:12:54,0.0,0.0
2023-08-31 06:15:54,0.0,0.0
2023-08-31 06:18:54,0.0,0.0
2023-08-31 06:21:54,0.0,0.0
2023-08-31 06:24:54,0.0,0.0
2023-08-31 06:27:54,0.0,0.0
2023-08-31 06:30:54,0.0,0.0
2023-08-31 06:33:54,0.0,0.0
2023-08-31 06:36:54,0.0,0.0
2023-08-31 06:39:54,0.0,0.0
2023-08-31 06:42:54,0.0,0.0
2023-08-31 06:45:54,0.0,0.0
2023-08-31 06:48:54,0.0,0.0
2023-08-31 06:51:54,0.0,0.0
2023-08-31 06:54:54,0.0,0.0
2023-08-31 06:57:54,0.0,0.0
2023-08-31 07:00:54,0.0,0.0
2023-08-31 07:03:54,0.0,0.0
2023-08-31 07:06:54,0.0,0.0
2023-08-31 07:09:54,0.0,0.0
2023-08-31 07:12:54,0.0,0.0
2023-08-31 07:15:54,0.0,0.0
2023-08-31 07:18:54,0.0,0.0
2023-08-31 07:21:54,0.0,0.0
2023-08-31 07:24:54,0.0,0.0
2023-08-31 07:27:54,0.0,0.0
2023-08-31 07:30:54,0.0,0.0
2023-08-31 07:33:54,0.0,0.0
2023-08-31 07:36:54,0.0,0.0
2023-08-31 07:39:54,0.0,0.0
2023-08-31 07:42:54,0.0,0.0
2023-08-31 07:45:54,0.0,0.0
2023-08-31 07:48:54,0.0,0.0
2023-08-31 07:51:54,0.0,0.0
2023-08-31 07:54:54,0.0,0.0
2023-08-31 07:57:54,0.0,0.0
2023-08-31 08:00:54,0.0,0.0
2023-08-31 08:03:54,0.0,0.0
2023-08-31 08:06:54,0.0,0.0
2023-08-31 08:09:54,0.0,0.0
2023-08-31 08:12:54,0.0,0.0
2023-08-31 08:15:54,0.0,0.0
2023-08-31 08:18:54,0.0,0.0
2023-08-31 08:21:54,0.0,0.0
2023-08-31 08:24:54,0.0,0.0
2023-08-31 08:27:54,0.0,0.0
2023-08-31 08:30:54,0.0,0.0
2023-08-31 08:33:54,0.0,0.0
2023-08-31 08:36:54,0.0,0.0
2023-08-31 08:39:54,0.0,0.0
2023-08-31 08:42:54,0.0,0.0
2023-08-31 08:45:54,0.0,0.0
2023-08-31 08:48:54,0.0,0.0
2023-08-31 08:51:54,0.0,0.0
2023-08-31 08:54:54,0.0,0.0
2023-08-31 08:57:54,0.0,0.0
2023-08-31 09:00:54,0.0,0.0
2023-08-31 09:03:54,0.0,0.0
2023-08-31 09:06:54,0.0,0.0
2023-08-31 09:09:54,0.0,0.0
2023-08-31 09:12:54,0.0,0.0
2023-08-31 09:15:54,0.0,0.0
2023-08-31 09:18:54,0.0,0.0
2023-08-31 09:21:54,0.0,0.0
2023-08-31 09:24:54,0.0,0.0
2023-08-31 09:27:54,0.0,0.0
2023-08-31 09:30:54,0.0,0.0
2023-08-31 09:33:54,0.0,0.0
2023-08-31 09:36:54,0.0,0.0
2023-08-31 09:39:54,0.0,0.0
2023-08-31 09:42:54,0.0,0.0
2023-08-31 09:45:54,0.0,0.0
2023-08-31 09:48:54,0.0,0.0
2023-08-31 09:51:54,0.0,0.0
2023-08-31 09:54:54,0.0,0.0
2023-08-31 09:57:54,0.0,0.0
2023-08-31 10:00:54,0.0,0.0
2023-08-31 10:03:54,0.0,0.0
2023-08-31 10:06:54,0.0,0.0
2023-08-31 10:09:54,0.0,0.0
2023-08-31 10:12:54,0.0,0.0
2023-08-31 10:15:54,0.0,0.0
2023-08-31 10:18:54,0.0,0.0
2023-08-31 10:21:54,0.0,0.0
2023-08-31 10:24:54,0.0,0.0
2023-08-31 10:27:54,0.0,0.0
2023-08-31 10:30:54,0.0,0.0
2023-08-31 10:33:54,0.0,0.0
2023-08-31 10:36:54,0.0,0.0
2023-08-31 10:39:54,0.0,0.0
2023-08-31 10:42:54,0.0,0.0
2023-08-31 10:45:54,0.0,0.0
2023-08-31 10:48:54,0.0,0.0
2023-08-31 10:51:54,0.0,0.0
2023-08-31 10:54:54,0.0,0.0
2023-08-31 10:57:54,0.0,0.0
2023-08-31 11:00:54,0.0,0.0
2023-08-31 11:03:54,0.0,0.0
2023-08-31 11:06:54,0.0,0.0
2023-08-31 11:09:54,0.0,0.0
2023-08-31 11:12:54,0.0,0.0
2023-08-31 11:15:54,0.0,0.0
2023-08-31 11:18:54,0.0,0.0
2023-08-31 11:21:54,0.0,0.0
2023-08-31 11:24:54,0.0,0.0
2023-08-31 11:27:54,0.0,0.0
2023-08-31 11:30:54,0.0,0.0
2023-08-31 11:33:54,0.0,0.0
2023-08-31 11:36:54,0.0,0.0
2023-08-31 11:39:54,0.0,0.0
2023-08-31 11:42:54,0.0,0.0
2023-08-31 11:45:54,0.0,0.0
2023-08-31 11:48:54,0.0,0.0
2023-08-31 11:51:54,0.0,0.0
2023-08-31 11:54:54,0.0,0.0
2023-08-31 11:57:54,0.0,0.0
2023-08-31 12:00:54,0.0,0.0
2023-08-31 12:03:54,0.0,0.0
2023-08-31 12:06:54,0.0,0.0
2023-08-31 12:09:54,0.0,0.0
2023-08-31 12:12:54,0.0,0.0
2023-08-31 12:15:54,0.0,0.0
2023-08-31 12:18:54,0.0,0.0
2023-08-31 12:21:54,0.0,0.0
2023-08-31 12:24:54,0.0,0.0
2023-08-31 12:27:54,0.0,0.0
2023-08-31 12:30:54,0.0,0.0
2023-08-31 12:33:54,0.0,0.0
2023-08-31 12:36:54,0.0,0.0
2023-08-31 12:39:54,0.0,0.0
2023-08-31 12:42:54,0.0,0.0
2023-08-31 12:45:54,0.0,0.0
2023-08-31 12:48:54,0.0,0.0
2023-08-31 12:51:54,0.0,0.0
2023-08-31 12:54:54,0.0,0.0
2023-08-31 12:57:54,0.0,0.0
2023-08-31 13:00:54,0.0,0.0
2023-08-31 13:03:54,0.0,0.0
2023-08-31 13:06:54,0.0,0.0
2023-08-31 13:09:54,0.0,0.0
2023-08-31 13:12:54,0.0,0.0
2023-08-31 13:15:54,0.0,0.0
2023-08-31 13:18:54,0.0,0.0
2023-08-31 13:21:54,0.0,0.0
2023-08-31 13:24:54,0.0,0.0
2023-08-31 13:27:54,0.0,0.0
2023-08-31 13:30:54,0.0,0.0
2023-08-31 13:33:54,0.0,0.0
2023-08-31 13:36:54,0.0,0.0
2023-08-31 13:39:54,0.0,0.0
2023-08-31 13:42:54,0.0,0.0
2023-08-31 13:45:54,0.0,0.0
2023-08-31 13:48:54,0.0,0.0
2023-08-31 13:51:54,0.0,0.0
2023-08-31 13:54:54,0.0,0.0
2023-08-31 13:57:54,0.0,0.0
2023-08-31 14:00:54,0.0,0.0
2023-08-31 14:03:54,0.0,0.0
2023-08-31 14:06:54,0.0,0.0
2023-08-31 14:09:54,0.0,0.0
2023-08-31 14:12:54,0.0,0.0
2023-08-31 14:15:54,0.0,0.0
2023-08-31 14:18:54,0.0,0.0
2023-08-31 14:21:54,0.0,0.0
2023-08-31 14:24:54,0.0,0.0
2023-08-31 14:27:54,0.0,0.0
2023-08-31 14:30:54,0.0,0.0
2023-08-31 14:33:54,0.0,0.0
2023-08-31 14:36:54,0.0,0.0
2023-08-31 14:39:54,0.0,0.0
2023-08-31 14:42:54,0.0,0.0
2023-08-31 14:45:54,0.0,0.0
2023-08-31 14:48:54,0.0,0.0
2023-08-31 14:51:54,0.0,0.0
2023-08-31 14:54:54,0.0,0.0
2023-08-31 14:57:54,0.0,0.0
2023-08-31 15:00:54,0.0,0.0
2023-08-31 15:03:54,0.0,0.0
2023-08-31 15:06:54,0.0,0.0
2023-08-31 15:09:54,0.0,0.0
2023-08-31 15:12:54,0.0,0.0
2023-08-31 15:15:54,0.0,0.0
2023-08-31 15:18:54,0.0,0.0
2023-08-31 15:21:54,0.0,0.0
2023-08-31 15:24:54,0.0,0.0
2023-08-31 15:27:54,0.0,0.0
2023-08-31 15:30:54,0.0,0.0
2023-08-31 15:33:54,0.0,0.0
2023-08-31 15:36:54,0.0,0.0
2023-08-31 15:39:54,0.0,0.0
2023-08-31 15:42:54,0.0,0.0
2023-08-31 15:45:54,0.0,0.0
2023-08-31 15:48:54,0.0,0.0
2023-08-31 15:51:54,0.0,0.0
2023-08-31 15:54:54,0.0,0.0
2023-08-31 15:57:54,0.0,0.0
2023-08-31 16:00:54,0.0,0.0
2023-08-31 16:03:54,0.0,0.0
2023-08-31 16:06:54,0.0,0.0
2023-08-31 16:09:54,0.0,0.0
2023-08-31 16:12:54,0.0,0.0
2023-08-31 16:15:54,0.0,0.0
2023-08-31 16:18:54,0.0,0.0
2023-08-31 16:21:54,0.0,0.0
2023-08-31 16:24:54,0.01,0.0
2023-08-31 16:27:54,0.0,0.0
2023-08-31 16:30:54,0.0,0.0
2023-08-31 16:33:54,0.0,0.0
2023-08-31 16:36:54,0.0,0.0
2023-08-31 16:39:54,0.0,0.0
2023-08-31 16:42:54,0.0,0.0
2023-08-31 16:45:54,0.0,0.0
2023-08-31 16:48:54,0.0,0.0
2023-08-31 16:51:54,0.0,0.0
2023-08-31 16:54:54,0.0,0.0
2023-08-31 16:57:54,0.0,0.0
2023-08-31 17:00:54,0.0,0.0
2023-08-31 17:03:54,0.04,0.0
2023-08-31 17:06:54,0.01,0.0
2023-08-31 17:09:54,0.0,0.0
2023-08-31 17:12:54,0.0,0.0
2023-08-31 17:15:54,0.0,0.0
2023-08-31 17:18:54,0.0,0.0
2023-08-31 17:21:54,0.0,0.0
2023-08-31 17:24:54,0.0,0.0
2023-08-31 17:27:54,0.0,0.0
2023-08-31 17:30:54,0.0,0.0
2023-08-31 17:33:54,0.0,0.0
2023-08-31 17:36:54,0.0,0.0
2023-08-31 17:39:54,0.0,0.0
2023-08-31 17:42:54,0.0,0.0
2023-08-31 17:45:54,0.0,0.0
